FULL_DATE,DAY,MONTH,YEAR,DAY_OF_YEAR,WEEK_OF_YEAR,WEEKDAY,IS_WEEKEND,QUARTER,IS_MONTH_START,IS_MONTH_END,IS_YEAR_START,IS_YEAR_END,IS_CAN_HOLIDAY,CAN_HOLIDAY_NAME,IS_US_HOLIDAY,US_HOLIDAY_NAME,DATE_PK
2016-10-11,11,10,2016,285,41,2,False,4,False,False,False,False,False,,False,,20161011
2016-10-12,12,10,2016,286,41,3,False,4,False,False,False,False,False,,False,,20161012
2016-10-13,13,10,2016,287,41,4,False,4,False,False,False,False,False,,False,,20161013
2016-10-14,14,10,2016,288,41,5,False,4,False,False,False,False,False,,False,,20161014
2016-10-15,15,10,2016,289,41,6,True,4,False,False,False,False,False,,False,,20161015
2016-10-16,16,10,2016,290,41,7,True,4,False,False,False,False,False,,False,,20161016
2016-10-17,17,10,2016,291,42,1,False,4,False,False,False,False,False,,False,,20161017
2016-10-18,18,10,2016,292,42,2,False,4,False,False,False,False,False,,False,,20161018
2016-10-19,19,10,2016,293,42,3,False,4,False,False,False,False,False,,False,,20161019
2016-10-20,20,10,2016,294,42,4,False,4,False,False,False,False,False,,False,,20161020
2016-10-21,21,10,2016,295,42,5,False,4,False,False,False,False,False,,False,,20161021
2016-10-22,22,10,2016,296,42,6,True,4,False,False,False,False,False,,False,,20161022
2016-10-23,23,10,2016,297,42,7,True,4,False,False,False,False,False,,False,,20161023
2016-10-24,24,10,2016,298,43,1,False,4,False,False,False,False,False,,False,,20161024
2016-10-25,25,10,2016,299,43,2,False,4,False,False,False,False,False,,False,,20161025
2016-10-26,26,10,2016,300,43,3,False,4,False,False,False,False,False,,False,,20161026
2016-10-27,27,10,2016,301,43,4,False,4,False,False,False,False,False,,False,,20161027
2016-10-28,28,10,2016,302,43,5,False,4,False,False,False,False,False,,False,,20161028
2016-10-29,29,10,2016,303,43,6,True,4,False,False,False,False,False,,False,,20161029
2016-10-30,30,10,2016,304,43,7,True,4,False,False,False,False,False,,False,,20161030
2016-10-31,31,10,2016,305,44,1,False,4,False,True,False,False,False,,False,,20161031
2016-11-01,1,11,2016,306,44,2,False,4,True,False,False,False,False,,False,,20161101
2016-11-02,2,11,2016,307,44,3,False,4,False,False,False,False,False,,False,,20161102
2016-11-03,3,11,2016,308,44,4,False,4,False,False,False,False,False,,False,,20161103
2016-11-04,4,11,2016,309,44,5,False,4,False,False,False,False,False,,False,,20161104
2016-11-05,5,11,2016,310,44,6,True,4,False,False,False,False,False,,False,,20161105
2016-11-06,6,11,2016,311,44,7,True,4,False,False,False,False,False,,False,,20161106
2016-11-07,7,11,2016,312,45,1,False,4,False,False,False,False,False,,False,,20161107
2016-11-08,8,11,2016,313,45,2,False,4,False,False,False,False,False,,False,,20161108
2016-11-09,9,11,2016,314,45,3,False,4,False,False,False,False,False,,False,,20161109
2016-11-10,10,11,2016,315,45,4,False,4,False,False,False,False,False,,False,,20161110
2016-11-11,11,11,2016,316,45,5,False,4,False,False,False,False,False,,True,Veterans Day,20161111
2016-11-12,12,11,2016,317,45,6,True,4,False,False,False,False,False,,False,,20161112
2016-11-13,13,11,2016,318,45,7,True,4,False,False,False,False,False,,False,,20161113
2016-11-14,14,11,2016,319,46,1,False,4,False,False,False,False,False,,False,,20161114
2016-11-15,15,11,2016,320,46,2,False,4,False,False,False,False,False,,False,,20161115
2016-11-16,16,11,2016,321,46,3,False,4,False,False,False,False,False,,False,,20161116
2016-11-17,17,11,2016,322,46,4,False,4,False,False,False,False,False,,False,,20161117
2016-11-18,18,11,2016,323,46,5,False,4,False,False,False,False,False,,False,,20161118
2016-11-19,19,11,2016,324,46,6,True,4,False,False,False,False,False,,False,,20161119
2016-11-20,20,11,2016,325,46,7,True,4,False,False,False,False,False,,False,,20161120
2016-11-21,21,11,2016,326,47,1,False,4,False,False,False,False,False,,False,,20161121
2016-11-22,22,11,2016,327,47,2,False,4,False,False,False,False,False,,False,,20161122
2016-11-23,23,11,2016,328,47,3,False,4,False,False,False,False,False,,False,,20161123
2016-11-24,24,11,2016,329,47,4,False,4,False,False,False,False,False,,True,Thanksgiving,20161124
2016-11-25,25,11,2016,330,47,5,False,4,False,False,False,False,False,,False,,20161125
2016-11-26,26,11,2016,331,47,6,True,4,False,False,False,False,False,,False,,20161126
2016-11-27,27,11,2016,332,47,7,True,4,False,False,False,False,False,,False,,20161127
2016-11-28,28,11,2016,333,48,1,False,4,False,False,False,False,False,,False,,20161128
2016-11-29,29,11,2016,334,48,2,False,4,False,False,False,False,False,,False,,20161129
2016-11-30,30,11,2016,335,48,3,False,4,False,True,False,False,False,,False,,20161130
2016-12-01,1,12,2016,336,48,4,False,4,True,False,False,False,False,,False,,20161201
2016-12-02,2,12,2016,337,48,5,False,4,False,False,False,False,False,,False,,20161202
2016-12-03,3,12,2016,338,48,6,True,4,False,False,False,False,False,,False,,20161203
2016-12-04,4,12,2016,339,48,7,True,4,False,False,False,False,False,,False,,20161204
2016-12-05,5,12,2016,340,49,1,False,4,False,False,False,False,False,,False,,20161205
2016-12-06,6,12,2016,341,49,2,False,4,False,False,False,False,False,,False,,20161206
2016-12-07,7,12,2016,342,49,3,False,4,False,False,False,False,False,,False,,20161207
2016-12-08,8,12,2016,343,49,4,False,4,False,False,False,False,False,,False,,20161208
2016-12-09,9,12,2016,344,49,5,False,4,False,False,False,False,False,,False,,20161209
2016-12-10,10,12,2016,345,49,6,True,4,False,False,False,False,False,,False,,20161210
2016-12-11,11,12,2016,346,49,7,True,4,False,False,False,False,False,,False,,20161211
2016-12-12,12,12,2016,347,50,1,False,4,False,False,False,False,False,,False,,20161212
2016-12-13,13,12,2016,348,50,2,False,4,False,False,False,False,False,,False,,20161213
2016-12-14,14,12,2016,349,50,3,False,4,False,False,False,False,False,,False,,20161214
2016-12-15,15,12,2016,350,50,4,False,4,False,False,False,False,False,,False,,20161215
2016-12-16,16,12,2016,351,50,5,False,4,False,False,False,False,False,,False,,20161216
2016-12-17,17,12,2016,352,50,6,True,4,False,False,False,False,False,,False,,20161217
2016-12-18,18,12,2016,353,50,7,True,4,False,False,False,False,False,,False,,20161218
2016-12-19,19,12,2016,354,51,1,False,4,False,False,False,False,False,,False,,20161219
2016-12-20,20,12,2016,355,51,2,False,4,False,False,False,False,False,,False,,20161220
2016-12-21,21,12,2016,356,51,3,False,4,False,False,False,False,False,,False,,20161221
2016-12-22,22,12,2016,357,51,4,False,4,False,False,False,False,False,,False,,20161222
2016-12-23,23,12,2016,358,51,5,False,4,False,False,False,False,False,,False,,20161223
2016-12-24,24,12,2016,359,51,6,True,4,False,False,False,False,False,,False,,20161224
2016-12-25,25,12,2016,360,51,7,True,4,False,False,False,False,True,Christmas Day,True,Christmas Day,20161225
2016-12-26,26,12,2016,361,52,1,False,4,False,False,False,False,True,Christmas Day (Observed),True,Christmas Day (Observed),20161226
2016-12-27,27,12,2016,362,52,2,False,4,False,False,False,False,True,Boxing Day (Observed),False,,20161227
2016-12-28,28,12,2016,363,52,3,False,4,False,False,False,False,False,,False,,20161228
2016-12-29,29,12,2016,364,52,4,False,4,False,False,False,False,False,,False,,20161229
2016-12-30,30,12,2016,365,52,5,False,4,False,False,False,False,False,,False,,20161230
2016-12-31,31,12,2016,366,52,6,True,4,False,True,False,True,False,,False,,20161231
2017-01-01,1,1,2017,1,52,7,True,1,True,False,True,False,True,New Year's Day,True,New Year's Day,20170101
2017-01-02,2,1,2017,2,1,1,False,1,False,False,False,False,True,New Year's Day (Observed),True,New Year's Day (Observed),20170102
2017-01-03,3,1,2017,3,1,2,False,1,False,False,False,False,False,,False,,20170103
2017-01-04,4,1,2017,4,1,3,False,1,False,False,False,False,False,,False,,20170104
2017-01-05,5,1,2017,5,1,4,False,1,False,False,False,False,False,,False,,20170105
2017-01-06,6,1,2017,6,1,5,False,1,False,False,False,False,False,,False,,20170106
2017-01-07,7,1,2017,7,1,6,True,1,False,False,False,False,False,,False,,20170107
2017-01-08,8,1,2017,8,1,7,True,1,False,False,False,False,False,,False,,20170108
2017-01-09,9,1,2017,9,2,1,False,1,False,False,False,False,False,,False,,20170109
2017-01-10,10,1,2017,10,2,2,False,1,False,False,False,False,False,,False,,20170110
2017-01-11,11,1,2017,11,2,3,False,1,False,False,False,False,False,,False,,20170111
2017-01-12,12,1,2017,12,2,4,False,1,False,False,False,False,False,,False,,20170112
2017-01-13,13,1,2017,13,2,5,False,1,False,False,False,False,False,,False,,20170113
2017-01-14,14,1,2017,14,2,6,True,1,False,False,False,False,False,,False,,20170114
2017-01-15,15,1,2017,15,2,7,True,1,False,False,False,False,False,,False,,20170115
2017-01-16,16,1,2017,16,3,1,False,1,False,False,False,False,False,,True,"Martin Luther King, Jr. Day",20170116
2017-01-17,17,1,2017,17,3,2,False,1,False,False,False,False,False,,False,,20170117
2017-01-18,18,1,2017,18,3,3,False,1,False,False,False,False,False,,False,,20170118
2017-01-19,19,1,2017,19,3,4,False,1,False,False,False,False,False,,False,,20170119
2017-01-20,20,1,2017,20,3,5,False,1,False,False,False,False,False,,False,,20170120
2017-01-21,21,1,2017,21,3,6,True,1,False,False,False,False,False,,False,,20170121
2017-01-22,22,1,2017,22,3,7,True,1,False,False,False,False,False,,False,,20170122
2017-01-23,23,1,2017,23,4,1,False,1,False,False,False,False,False,,False,,20170123
2017-01-24,24,1,2017,24,4,2,False,1,False,False,False,False,False,,False,,20170124
2017-01-25,25,1,2017,25,4,3,False,1,False,False,False,False,False,,False,,20170125
2017-01-26,26,1,2017,26,4,4,False,1,False,False,False,False,False,,False,,20170126
2017-01-27,27,1,2017,27,4,5,False,1,False,False,False,False,False,,False,,20170127
2017-01-28,28,1,2017,28,4,6,True,1,False,False,False,False,False,,False,,20170128
2017-01-29,29,1,2017,29,4,7,True,1,False,False,False,False,False,,False,,20170129
2017-01-30,30,1,2017,30,5,1,False,1,False,False,False,False,False,,False,,20170130
2017-01-31,31,1,2017,31,5,2,False,1,False,True,False,False,False,,False,,20170131
2017-02-01,1,2,2017,32,5,3,False,1,True,False,False,False,False,,False,,20170201
2017-02-02,2,2,2017,33,5,4,False,1,False,False,False,False,False,,False,,20170202
2017-02-03,3,2,2017,34,5,5,False,1,False,False,False,False,False,,False,,20170203
2017-02-04,4,2,2017,35,5,6,True,1,False,False,False,False,False,,False,,20170204
2017-02-05,5,2,2017,36,5,7,True,1,False,False,False,False,False,,False,,20170205
2017-02-06,6,2,2017,37,6,1,False,1,False,False,False,False,False,,False,,20170206
2017-02-07,7,2,2017,38,6,2,False,1,False,False,False,False,False,,False,,20170207
2017-02-08,8,2,2017,39,6,3,False,1,False,False,False,False,False,,False,,20170208
2017-02-09,9,2,2017,40,6,4,False,1,False,False,False,False,False,,False,,20170209
2017-02-10,10,2,2017,41,6,5,False,1,False,False,False,False,False,,False,,20170210
2017-02-11,11,2,2017,42,6,6,True,1,False,False,False,False,False,,False,,20170211
2017-02-12,12,2,2017,43,6,7,True,1,False,False,False,False,False,,False,,20170212
2017-02-13,13,2,2017,44,7,1,False,1,False,False,False,False,False,,False,,20170213
2017-02-14,14,2,2017,45,7,2,False,1,False,False,False,False,False,,False,,20170214
2017-02-15,15,2,2017,46,7,3,False,1,False,False,False,False,False,,False,,20170215
2017-02-16,16,2,2017,47,7,4,False,1,False,False,False,False,False,,False,,20170216
2017-02-17,17,2,2017,48,7,5,False,1,False,False,False,False,False,,False,,20170217
2017-02-18,18,2,2017,49,7,6,True,1,False,False,False,False,False,,False,,20170218
2017-02-19,19,2,2017,50,7,7,True,1,False,False,False,False,False,,False,,20170219
2017-02-20,20,2,2017,51,8,1,False,1,False,False,False,False,True,Family Day,True,Washington's Birthday,20170220
2017-02-21,21,2,2017,52,8,2,False,1,False,False,False,False,False,,False,,20170221
2017-02-22,22,2,2017,53,8,3,False,1,False,False,False,False,False,,False,,20170222
2017-02-23,23,2,2017,54,8,4,False,1,False,False,False,False,False,,False,,20170223
2017-02-24,24,2,2017,55,8,5,False,1,False,False,False,False,False,,False,,20170224
2017-02-25,25,2,2017,56,8,6,True,1,False,False,False,False,False,,False,,20170225
2017-02-26,26,2,2017,57,8,7,True,1,False,False,False,False,False,,False,,20170226
2017-02-27,27,2,2017,58,9,1,False,1,False,False,False,False,False,,False,,20170227
2017-02-28,28,2,2017,59,9,2,False,1,False,True,False,False,False,,False,,20170228
2017-03-01,1,3,2017,60,9,3,False,1,True,False,False,False,False,,False,,20170301
2017-03-02,2,3,2017,61,9,4,False,1,False,False,False,False,False,,False,,20170302
2017-03-03,3,3,2017,62,9,5,False,1,False,False,False,False,False,,False,,20170303
2017-03-04,4,3,2017,63,9,6,True,1,False,False,False,False,False,,False,,20170304
2017-03-05,5,3,2017,64,9,7,True,1,False,False,False,False,False,,False,,20170305
2017-03-06,6,3,2017,65,10,1,False,1,False,False,False,False,False,,False,,20170306
2017-03-07,7,3,2017,66,10,2,False,1,False,False,False,False,False,,False,,20170307
2017-03-08,8,3,2017,67,10,3,False,1,False,False,False,False,False,,False,,20170308
2017-03-09,9,3,2017,68,10,4,False,1,False,False,False,False,False,,False,,20170309
2017-03-10,10,3,2017,69,10,5,False,1,False,False,False,False,False,,False,,20170310
2017-03-11,11,3,2017,70,10,6,True,1,False,False,False,False,False,,False,,20170311
2017-03-12,12,3,2017,71,10,7,True,1,False,False,False,False,False,,False,,20170312
2017-03-13,13,3,2017,72,11,1,False,1,False,False,False,False,False,,False,,20170313
2017-03-14,14,3,2017,73,11,2,False,1,False,False,False,False,False,,False,,20170314
2017-03-15,15,3,2017,74,11,3,False,1,False,False,False,False,False,,False,,20170315
2017-03-16,16,3,2017,75,11,4,False,1,False,False,False,False,False,,False,,20170316
2017-03-17,17,3,2017,76,11,5,False,1,False,False,False,False,False,,False,,20170317
2017-03-18,18,3,2017,77,11,6,True,1,False,False,False,False,False,,False,,20170318
2017-03-19,19,3,2017,78,11,7,True,1,False,False,False,False,False,,False,,20170319
2017-03-20,20,3,2017,79,12,1,False,1,False,False,False,False,False,,False,,20170320
2017-03-21,21,3,2017,80,12,2,False,1,False,False,False,False,False,,False,,20170321
2017-03-22,22,3,2017,81,12,3,False,1,False,False,False,False,False,,False,,20170322
2017-03-23,23,3,2017,82,12,4,False,1,False,False,False,False,False,,False,,20170323
2017-03-24,24,3,2017,83,12,5,False,1,False,False,False,False,False,,False,,20170324
2017-03-25,25,3,2017,84,12,6,True,1,False,False,False,False,False,,False,,20170325
2017-03-26,26,3,2017,85,12,7,True,1,False,False,False,False,False,,False,,20170326
2017-03-27,27,3,2017,86,13,1,False,1,False,False,False,False,False,,False,,20170327
2017-03-28,28,3,2017,87,13,2,False,1,False,False,False,False,False,,False,,20170328
2017-03-29,29,3,2017,88,13,3,False,1,False,False,False,False,False,,False,,20170329
2017-03-30,30,3,2017,89,13,4,False,1,False,False,False,False,False,,False,,20170330
2017-03-31,31,3,2017,90,13,5,False,1,False,True,False,False,False,,False,,20170331
2017-04-01,1,4,2017,91,13,6,True,2,True,False,False,False,False,,False,,20170401
2017-04-02,2,4,2017,92,13,7,True,2,False,False,False,False,False,,False,,20170402
2017-04-03,3,4,2017,93,14,1,False,2,False,False,False,False,False,,False,,20170403
2017-04-04,4,4,2017,94,14,2,False,2,False,False,False,False,False,,False,,20170404
2017-04-05,5,4,2017,95,14,3,False,2,False,False,False,False,False,,False,,20170405
2017-04-06,6,4,2017,96,14,4,False,2,False,False,False,False,False,,False,,20170406
2017-04-07,7,4,2017,97,14,5,False,2,False,False,False,False,False,,False,,20170407
2017-04-08,8,4,2017,98,14,6,True,2,False,False,False,False,False,,False,,20170408
2017-04-09,9,4,2017,99,14,7,True,2,False,False,False,False,False,,False,,20170409
2017-04-10,10,4,2017,100,15,1,False,2,False,False,False,False,False,,False,,20170410
2017-04-11,11,4,2017,101,15,2,False,2,False,False,False,False,False,,False,,20170411
2017-04-12,12,4,2017,102,15,3,False,2,False,False,False,False,False,,False,,20170412
2017-04-13,13,4,2017,103,15,4,False,2,False,False,False,False,False,,False,,20170413
2017-04-14,14,4,2017,104,15,5,False,2,False,False,False,False,True,Good Friday,False,,20170414
2017-04-15,15,4,2017,105,15,6,True,2,False,False,False,False,False,,False,,20170415
2017-04-16,16,4,2017,106,15,7,True,2,False,False,False,False,False,,False,,20170416
2017-04-17,17,4,2017,107,16,1,False,2,False,False,False,False,False,,False,,20170417
2017-04-18,18,4,2017,108,16,2,False,2,False,False,False,False,False,,False,,20170418
2017-04-19,19,4,2017,109,16,3,False,2,False,False,False,False,False,,False,,20170419
2017-04-20,20,4,2017,110,16,4,False,2,False,False,False,False,False,,False,,20170420
2017-04-21,21,4,2017,111,16,5,False,2,False,False,False,False,False,,False,,20170421
2017-04-22,22,4,2017,112,16,6,True,2,False,False,False,False,False,,False,,20170422
2017-04-23,23,4,2017,113,16,7,True,2,False,False,False,False,False,,False,,20170423
2017-04-24,24,4,2017,114,17,1,False,2,False,False,False,False,False,,False,,20170424
2017-04-25,25,4,2017,115,17,2,False,2,False,False,False,False,False,,False,,20170425
2017-04-26,26,4,2017,116,17,3,False,2,False,False,False,False,False,,False,,20170426
2017-04-27,27,4,2017,117,17,4,False,2,False,False,False,False,False,,False,,20170427
2017-04-28,28,4,2017,118,17,5,False,2,False,False,False,False,False,,False,,20170428
2017-04-29,29,4,2017,119,17,6,True,2,False,False,False,False,False,,False,,20170429
2017-04-30,30,4,2017,120,17,7,True,2,False,True,False,False,False,,False,,20170430
2017-05-01,1,5,2017,121,18,1,False,2,True,False,False,False,False,,False,,20170501
2017-05-02,2,5,2017,122,18,2,False,2,False,False,False,False,False,,False,,20170502
2017-05-03,3,5,2017,123,18,3,False,2,False,False,False,False,False,,False,,20170503
2017-05-04,4,5,2017,124,18,4,False,2,False,False,False,False,False,,False,,20170504
2017-05-05,5,5,2017,125,18,5,False,2,False,False,False,False,False,,False,,20170505
2017-05-06,6,5,2017,126,18,6,True,2,False,False,False,False,False,,False,,20170506
2017-05-07,7,5,2017,127,18,7,True,2,False,False,False,False,False,,False,,20170507
2017-05-08,8,5,2017,128,19,1,False,2,False,False,False,False,False,,False,,20170508
2017-05-09,9,5,2017,129,19,2,False,2,False,False,False,False,False,,False,,20170509
2017-05-10,10,5,2017,130,19,3,False,2,False,False,False,False,False,,False,,20170510
2017-05-11,11,5,2017,131,19,4,False,2,False,False,False,False,False,,False,,20170511
2017-05-12,12,5,2017,132,19,5,False,2,False,False,False,False,False,,False,,20170512
2017-05-13,13,5,2017,133,19,6,True,2,False,False,False,False,False,,False,,20170513
2017-05-14,14,5,2017,134,19,7,True,2,False,False,False,False,False,,False,,20170514
2017-05-15,15,5,2017,135,20,1,False,2,False,False,False,False,False,,False,,20170515
2017-05-16,16,5,2017,136,20,2,False,2,False,False,False,False,False,,False,,20170516
2017-05-17,17,5,2017,137,20,3,False,2,False,False,False,False,False,,False,,20170517
2017-05-18,18,5,2017,138,20,4,False,2,False,False,False,False,False,,False,,20170518
2017-05-19,19,5,2017,139,20,5,False,2,False,False,False,False,False,,False,,20170519
2017-05-20,20,5,2017,140,20,6,True,2,False,False,False,False,False,,False,,20170520
2017-05-21,21,5,2017,141,20,7,True,2,False,False,False,False,False,,False,,20170521
2017-05-22,22,5,2017,142,21,1,False,2,False,False,False,False,True,Victoria Day,False,,20170522
2017-05-23,23,5,2017,143,21,2,False,2,False,False,False,False,False,,False,,20170523
2017-05-24,24,5,2017,144,21,3,False,2,False,False,False,False,False,,False,,20170524
2017-05-25,25,5,2017,145,21,4,False,2,False,False,False,False,False,,False,,20170525
2017-05-26,26,5,2017,146,21,5,False,2,False,False,False,False,False,,False,,20170526
2017-05-27,27,5,2017,147,21,6,True,2,False,False,False,False,False,,False,,20170527
2017-05-28,28,5,2017,148,21,7,True,2,False,False,False,False,False,,False,,20170528
2017-05-29,29,5,2017,149,22,1,False,2,False,False,False,False,False,,True,Memorial Day,20170529
2017-05-30,30,5,2017,150,22,2,False,2,False,False,False,False,False,,False,,20170530
2017-05-31,31,5,2017,151,22,3,False,2,False,True,False,False,False,,False,,20170531
2017-06-01,1,6,2017,152,22,4,False,2,True,False,False,False,False,,False,,20170601
2017-06-02,2,6,2017,153,22,5,False,2,False,False,False,False,False,,False,,20170602
2017-06-03,3,6,2017,154,22,6,True,2,False,False,False,False,False,,False,,20170603
2017-06-04,4,6,2017,155,22,7,True,2,False,False,False,False,False,,False,,20170604
2017-06-05,5,6,2017,156,23,1,False,2,False,False,False,False,False,,False,,20170605
2017-06-06,6,6,2017,157,23,2,False,2,False,False,False,False,False,,False,,20170606
2017-06-07,7,6,2017,158,23,3,False,2,False,False,False,False,False,,False,,20170607
2017-06-08,8,6,2017,159,23,4,False,2,False,False,False,False,False,,False,,20170608
2017-06-09,9,6,2017,160,23,5,False,2,False,False,False,False,False,,False,,20170609
2017-06-10,10,6,2017,161,23,6,True,2,False,False,False,False,False,,False,,20170610
2017-06-11,11,6,2017,162,23,7,True,2,False,False,False,False,False,,False,,20170611
2017-06-12,12,6,2017,163,24,1,False,2,False,False,False,False,False,,False,,20170612
2017-06-13,13,6,2017,164,24,2,False,2,False,False,False,False,False,,False,,20170613
2017-06-14,14,6,2017,165,24,3,False,2,False,False,False,False,False,,False,,20170614
2017-06-15,15,6,2017,166,24,4,False,2,False,False,False,False,False,,False,,20170615
2017-06-16,16,6,2017,167,24,5,False,2,False,False,False,False,False,,False,,20170616
2017-06-17,17,6,2017,168,24,6,True,2,False,False,False,False,False,,False,,20170617
2017-06-18,18,6,2017,169,24,7,True,2,False,False,False,False,False,,False,,20170618
2017-06-19,19,6,2017,170,25,1,False,2,False,False,False,False,False,,False,,20170619
2017-06-20,20,6,2017,171,25,2,False,2,False,False,False,False,False,,False,,20170620
2017-06-21,21,6,2017,172,25,3,False,2,False,False,False,False,False,,False,,20170621
2017-06-22,22,6,2017,173,25,4,False,2,False,False,False,False,False,,False,,20170622
2017-06-23,23,6,2017,174,25,5,False,2,False,False,False,False,False,,False,,20170623
2017-06-24,24,6,2017,175,25,6,True,2,False,False,False,False,False,,False,,20170624
2017-06-25,25,6,2017,176,25,7,True,2,False,False,False,False,False,,False,,20170625
2017-06-26,26,6,2017,177,26,1,False,2,False,False,False,False,False,,False,,20170626
2017-06-27,27,6,2017,178,26,2,False,2,False,False,False,False,False,,False,,20170627
2017-06-28,28,6,2017,179,26,3,False,2,False,False,False,False,False,,False,,20170628
2017-06-29,29,6,2017,180,26,4,False,2,False,False,False,False,False,,False,,20170629
2017-06-30,30,6,2017,181,26,5,False,2,False,True,False,False,False,,False,,20170630
2017-07-01,1,7,2017,182,26,6,True,3,True,False,False,False,True,Canada Day,False,,20170701
2017-07-02,2,7,2017,183,26,7,True,3,False,False,False,False,False,,False,,20170702
2017-07-03,3,7,2017,184,27,1,False,3,False,False,False,False,True,Canada Day (Observed),False,,20170703
2017-07-04,4,7,2017,185,27,2,False,3,False,False,False,False,False,,True,Independence Day,20170704
2017-07-05,5,7,2017,186,27,3,False,3,False,False,False,False,False,,False,,20170705
2017-07-06,6,7,2017,187,27,4,False,3,False,False,False,False,False,,False,,20170706
2017-07-07,7,7,2017,188,27,5,False,3,False,False,False,False,False,,False,,20170707
2017-07-08,8,7,2017,189,27,6,True,3,False,False,False,False,False,,False,,20170708
2017-07-09,9,7,2017,190,27,7,True,3,False,False,False,False,False,,False,,20170709
2017-07-10,10,7,2017,191,28,1,False,3,False,False,False,False,False,,False,,20170710
2017-07-11,11,7,2017,192,28,2,False,3,False,False,False,False,False,,False,,20170711
2017-07-12,12,7,2017,193,28,3,False,3,False,False,False,False,False,,False,,20170712
2017-07-13,13,7,2017,194,28,4,False,3,False,False,False,False,False,,False,,20170713
2017-07-14,14,7,2017,195,28,5,False,3,False,False,False,False,False,,False,,20170714
2017-07-15,15,7,2017,196,28,6,True,3,False,False,False,False,False,,False,,20170715
2017-07-16,16,7,2017,197,28,7,True,3,False,False,False,False,False,,False,,20170716
2017-07-17,17,7,2017,198,29,1,False,3,False,False,False,False,False,,False,,20170717
2017-07-18,18,7,2017,199,29,2,False,3,False,False,False,False,False,,False,,20170718
2017-07-19,19,7,2017,200,29,3,False,3,False,False,False,False,False,,False,,20170719
2017-07-20,20,7,2017,201,29,4,False,3,False,False,False,False,False,,False,,20170720
2017-07-21,21,7,2017,202,29,5,False,3,False,False,False,False,False,,False,,20170721
2017-07-22,22,7,2017,203,29,6,True,3,False,False,False,False,False,,False,,20170722
2017-07-23,23,7,2017,204,29,7,True,3,False,False,False,False,False,,False,,20170723
2017-07-24,24,7,2017,205,30,1,False,3,False,False,False,False,False,,False,,20170724
2017-07-25,25,7,2017,206,30,2,False,3,False,False,False,False,False,,False,,20170725
2017-07-26,26,7,2017,207,30,3,False,3,False,False,False,False,False,,False,,20170726
2017-07-27,27,7,2017,208,30,4,False,3,False,False,False,False,False,,False,,20170727
2017-07-28,28,7,2017,209,30,5,False,3,False,False,False,False,False,,False,,20170728
2017-07-29,29,7,2017,210,30,6,True,3,False,False,False,False,False,,False,,20170729
2017-07-30,30,7,2017,211,30,7,True,3,False,False,False,False,False,,False,,20170730
2017-07-31,31,7,2017,212,31,1,False,3,False,True,False,False,False,,False,,20170731
2017-08-01,1,8,2017,213,31,2,False,3,True,False,False,False,False,,False,,20170801
2017-08-02,2,8,2017,214,31,3,False,3,False,False,False,False,False,,False,,20170802
2017-08-03,3,8,2017,215,31,4,False,3,False,False,False,False,False,,False,,20170803
2017-08-04,4,8,2017,216,31,5,False,3,False,False,False,False,False,,False,,20170804
2017-08-05,5,8,2017,217,31,6,True,3,False,False,False,False,False,,False,,20170805
2017-08-06,6,8,2017,218,31,7,True,3,False,False,False,False,False,,False,,20170806
2017-08-07,7,8,2017,219,32,1,False,3,False,False,False,False,True,Civic Holiday,False,,20170807
2017-08-08,8,8,2017,220,32,2,False,3,False,False,False,False,False,,False,,20170808
2017-08-09,9,8,2017,221,32,3,False,3,False,False,False,False,False,,False,,20170809
2017-08-10,10,8,2017,222,32,4,False,3,False,False,False,False,False,,False,,20170810
2017-08-11,11,8,2017,223,32,5,False,3,False,False,False,False,False,,False,,20170811
2017-08-12,12,8,2017,224,32,6,True,3,False,False,False,False,False,,False,,20170812
2017-08-13,13,8,2017,225,32,7,True,3,False,False,False,False,False,,False,,20170813
2017-08-14,14,8,2017,226,33,1,False,3,False,False,False,False,False,,False,,20170814
2017-08-15,15,8,2017,227,33,2,False,3,False,False,False,False,False,,False,,20170815
2017-08-16,16,8,2017,228,33,3,False,3,False,False,False,False,False,,False,,20170816
2017-08-17,17,8,2017,229,33,4,False,3,False,False,False,False,False,,False,,20170817
2017-08-18,18,8,2017,230,33,5,False,3,False,False,False,False,False,,False,,20170818
2017-08-19,19,8,2017,231,33,6,True,3,False,False,False,False,False,,False,,20170819
2017-08-20,20,8,2017,232,33,7,True,3,False,False,False,False,False,,False,,20170820
2017-08-21,21,8,2017,233,34,1,False,3,False,False,False,False,False,,False,,20170821
2017-08-22,22,8,2017,234,34,2,False,3,False,False,False,False,False,,False,,20170822
2017-08-23,23,8,2017,235,34,3,False,3,False,False,False,False,False,,False,,20170823
2017-08-24,24,8,2017,236,34,4,False,3,False,False,False,False,False,,False,,20170824
2017-08-25,25,8,2017,237,34,5,False,3,False,False,False,False,False,,False,,20170825
2017-08-26,26,8,2017,238,34,6,True,3,False,False,False,False,False,,False,,20170826
2017-08-27,27,8,2017,239,34,7,True,3,False,False,False,False,False,,False,,20170827
2017-08-28,28,8,2017,240,35,1,False,3,False,False,False,False,False,,False,,20170828
2017-08-29,29,8,2017,241,35,2,False,3,False,False,False,False,False,,False,,20170829
2017-08-30,30,8,2017,242,35,3,False,3,False,False,False,False,False,,False,,20170830
2017-08-31,31,8,2017,243,35,4,False,3,False,True,False,False,False,,False,,20170831
